Type,ID,Name,Address,ReviewNum,LN(ReviewNum),Level,FlavorScore,EnvironmentScore,ServiceScore,5StarReviewNum,ApplauseRate,High-qualityMerchant,District,Area,PopularArea,PictureNum,ParkingNum,ParkingInfo,GroupPurchase,Promotion,AdvanceReservation,TakeOut,PerConsumption,BusinessDay,LN(BusinessDay),Label and Num,FunctionLabelScore,FlavorLabelScore,EnvironmentLabelScore,DishesLabelScore,ServiceLabelScore,Cost-effectiveLabelScore
粤菜,567483,呃饮呃食(滨江西店),滨江西路270-2号(近海珠桥脚),895,6.796823718,4,7.2,6.1,6.2,93,21.14,0,海珠区,滨江路,1,147,104,1,0,0,0,0,69,3397,8.130647968,回头客（48）牛肉赞（18）干净卫生（14）冬天吃过瘾（8）有萌宠（6）上菜快（6）朋友聚餐（19）深夜食堂（18）不推荐（5）,0.633802817,0.183098592,0.14084507,0,0.042253521,0
粤菜,517689,潮景酒家,北较场路6号之14-15(近花城宾馆),222,5.402677382,4,8.1,7,7.2,58,27.62,0,越秀区,小北/淘金,0,85,6,1,0,0,0,1,80,2947,7.988542983,味道赞（44）回头客（18）菜品不错（18）上菜快（14）价格实惠（13）干净卫生（10）海鲜棒（7）深夜食堂（14）请客（4）不推荐（4）,0.273972603,0.47260274,0.068493151,0,0.095890411,0.089041096
粤菜,20728241,保利假日酒店御公馆中餐厅,揽月路99号,181,5.198497031,4.5,8.3,8.9,8.4,118,65.19,1,萝岗区,科学城,0,34,0,0,1,0,0,0,170,1105,7.007600614,味道赞（36）菜品不错（31）高大上（12）回头客（8）上菜快（4）干净卫生（4）分量足（4）点心好（3）请客（6）家庭聚餐（3）,0.153153153,0.630630631,0.144144144,0,0.036036036,0.036036036
粤菜,18293292,壹盅贰件(萝岗中心城店),香雪大道萝岗社区卫生站后门,859,6.755768922,3.5,7.8,7.5,7.3,385,44.82,1,萝岗区,中心城,0,150,1,1,1,0,0,0,63,1268,7.145196135,回头客（37）点心好（18）干净卫生（13）肉类好（7）饮品赞（6）下午茶（56）上菜慢（29）不推荐（6）家庭聚餐（5）深夜食堂（4）,0.596685083,0.171270718,0.071823204,0,0.160220994,0
粤菜,27213404,山泉公馆(珠江新城店),花城大道7号名悦大厦二层(合富房地产交易中心、即南天珠宝后面),310,5.736572297,3.5,7.6,7.8,6.7,98,31.61,0,天河区,珠江新城,1,154,0,0,1,0,0,1,105,828,6.719013154,回头客（27）干净卫生（11）高大上（8）海鲜棒（4）请客（15）上菜慢（11）公司聚餐（6）家庭聚餐（6）下午茶（5）不推荐（4）,0.649484536,0.041237113,0.195876289,0,0.113402062,0
粤菜,19357376,真精彩新派桑拿菜(北京路店),府学西街海友酒店1楼A03铺(北京路广百黄金珠宝大厦向前50米),2159,7.677400431,4,8,7.6,7.8,908,42.06,0,越秀区,北京路,1,449,7,1,1,0,0,0,71,1198,7.088408779,回头客（117）菜品健康（116）干净卫生（45）海鲜棒（41）上菜快（16）牛肉赞（12）不推荐（15）朋友聚餐（9）家庭聚餐（6）闺蜜聚会（4）,0.389920424,0.448275862,0.119363395,0,0.042440318,0
粤菜,6036487,红头船·潮汕卤水鹅肝(怡乐路店),怡乐路48号(中国海市局对面),471,6.154858094,3.5,7.7,6.7,7.1,155,32.91,0,海珠区,新港西路,0,192,6,1,1,0,1,1,92,1998,7.599901959,味道赞（87）回头客（30）菜品不错（17）干净卫生（12）上菜快（4）价格高（30）深夜食堂（21）分量少（14）不推荐（6）朋友聚餐（3）,0.267857143,0.464285714,0.053571429,0,0.017857143,0.196428571
粤菜,16821938,仁信老铺,北京路362号,277,5.624017506,4,8.2,8.1,7.4,99,35.74,0,越秀区,北京路,1,151,3,1,0,0,0,0,16,1439,7.271703707,味道赞（46）点心好（41）饮品赞（25）回头客（7）干净卫生（6）老字号（49）复古（14）古香古色（11）下午茶（6）分量少（6）,0.065,0.56,0.345,0,0,0.03
粤菜,9069996,新一家江西菜(越秀店),环市东路水荫直街西六基20-22号翔云楼宾馆(交通事故处理大队旁),201,5.303304908,4,8.2,7.6,7.9,94,46.77,1,越秀区,区庄/动物园,0,32,1,1,1,0,0,1,84,1568,7.357556201,味道赞（66）菜品不错（35）服务热情（24）回头客（15）价格实惠（7）海鲜棒（6）干净卫生（3）分量足（3）上菜慢（5）午餐（5）,0.118343195,0.633136095,0.017751479,0,0.171597633,0.059171598
粤菜,518458,金河半岛园林酒家,黄埔大道中311号,1645,7.405495663,4,7.8,8.2,7.7,714,46.12,1,天河区,天河公园,0,160,56,1,1,0,0,0,85,2663,7.887208586,回头客（103）干净卫生（8）请客（39）上菜慢（35）下午茶（30）家庭聚餐（17）年会（7）朋友聚餐（6）公司聚餐（6）工作餐（3）,0.830708661,0,0.031496063,0,0.137795276,0
粤菜,10725734,壹厨饭店(德政中店),德政中路171号,1241,7.123672785,3.5,7.8,6.9,7.1,470,37.87,0,越秀区,北京路,1,361,0,0,0,0,0,0,53,1384,7.232733136,回头客（64）上菜快（43）干净卫生（21）海鲜棒（18）深夜食堂（61）家庭聚餐（13）不推荐（13）朋友聚餐（7）请客（7）公司聚餐（3）,0.672,0.072,0.084,0,0.172,0
粤菜,23142139,富雍酒家,珠江新城华夏路10号富力中心3楼,528,6.269096284,4,8,8,7.5,210,39.77,0,天河区,珠江新城,1,126,5,1,0,0,0,0,124,1582,7.366445148,高大上（23）回头客（20）点心好（12）上菜快（9）干净卫生（9）海鲜棒（3）下午茶（16）不推荐（10）请客（8）工作餐（5）,0.513043478,0.130434783,0.27826087,0,0.07826087,0
粤菜,6075173,补芝林酒家,林和西路167号威尼国际酒店1-2楼(近中泰广场),394,5.976350909,4,7.8,8,7.9,172,43.65,0,天河区,天河北,1,57,6,1,0,0,0,0,93,1986,7.593877845,回头客（21）点心好（18）高大上（7）干净卫生（5）请客（8）下午茶（7）上菜慢（6）分量少（4）朋友聚餐（3）家庭聚餐（3）,0.512195122,0.219512195,0.146341463,0,0.073170732,0.048780488
粤菜,519182,银座餐厅(昌岗中路店),昌岗中路125号B1楼(近地铁宝岗大道站),609,6.411818268,3.5,7.7,6.5,6.7,121,22.37,0,海珠区,江南大道,1,237,15,1,0,0,0,1,57,2491,7.820439515,回头客（27）干净卫生（22）肉类好（19）上菜快（15）海鲜棒（7）深夜食堂（34）分量少（23）朋友聚餐（5）家庭聚餐（4）闺蜜聚会（3）,0.448717949,0.166666667,0.141025641,0,0.096153846,0.147435897
粤菜,5142320,中侨体育主题餐厅,天河路299号体育中心东南侧(近天河体育中心游泳馆),382,5.945420609,4,7.9,8.4,7.3,154,40.31,0,天河区,天河城/体育中心,1,81,2,1,0,0,0,0,92,2363,7.767687277,回头客（25）高大上（11）海鲜棒（4）有萌宠（3）干净卫生（3）下午茶（18）上菜慢（16）请客（5）朋友聚餐（4）不推荐（4）,0.602150538,0.043010753,0.182795699,0,0.172043011,0
粤菜,22232084,開飯餐厅(广粤天地店),珠江新城海风路广粤天地南门(哈根达斯后面),627,6.440946541,3.5,7.6,8.3,7.4,217,34.61,0,天河区,珠江新城,1,291,4,1,0,0,0,0,90,1078,6.982862751,回头客（31）干净卫生（16）下午茶（13）上菜慢（13）不推荐（13）文艺清新（6）朋友聚餐（4）闺蜜聚会（4）请客（4）家庭聚餐（4）,0.663461538,0,0.211538462,0,0.125,0
粤菜,70834868,朝花熹食·餐饮艺术空间,阅江西路磨碟沙大街118号琶醍啤酒文化创意园B区精选楼七楼(近有轨电车琶醍站),127,4.844187086,4,8.3,8.5,8.3,95,74.8,1,天河区,珠江新城,1,101,0,0,0,0,0,1,234,374,5.924255797,高大上（43）味道赞（29）服务热情（26）菜品不错（25）体验很棒（9）回头客（6）海鲜棒（3）饮品赞（3）有江景（36）闺蜜聚会（3）,0.033333333,0.333333333,0.438888889,0,0.194444444,0
粤菜,14201474,鹅仔饭店(中山七路店),中山七路233号二层(速8酒店旁),3380,8.125630988,4,7.9,7.8,7.5,1371,40.56,0,荔湾区,中山七八路,0,403,3,1,0,0,0,1,66,1500,7.313220387,回头客（192）上菜快（120）干净卫生（65）海鲜棒（16）有萌宠（14）家庭聚餐（25）朋友聚餐（15）不推荐（9）公司聚餐（4）请客（3）,0.535637149,0.034557235,0.17062635,0,0.259179266,0
粤菜,11359355,鹅仔饭店(广视店),麓湖路8号广视宾馆一楼(近南方电视台),1745,7.464509835,4,8.1,8,7.7,792,45.39,1,越秀区,麓湖公园,0,182,3,1,0,0,0,1,61,1599,7.377133713,回头客（107）上菜快（60）干净卫生（35）有萌宠（9）家庭聚餐（15）不推荐（14）朋友聚餐（8）请客（6）公司聚餐（5）工作餐（4）,0.604562738,0,0.16730038,0,0.228136882,0
粤菜,3516565,广州壹荟馆酒店壹膳生态餐厅,大石街石北工业路339号3号楼102壹荟馆酒店(近长隆旅游度假区),338,5.823045895,4,8.2,9,8,182,54.01,1,番禺区,大石,0,92,10,1,1,0,0,0,145,2951,7.989899375,回头客（13）海鲜棒（11）高大上（11）干净卫生（5）分量少（9）请客（7）朋友聚餐（4）不推荐（4）下午茶（3）家庭聚餐（3）,0.485714286,0.157142857,0.228571429,0,0,0.128571429
粤菜,4665487,江山享味酒家(白云万达店),云城东路505号万达广场3-5楼(近沃尔玛),1993,7.59739632,3.5,7.7,8.2,6.8,747,37.48,0,白云区,万达广场,0,437,19,1,1,0,0,0,110,2442,7.800572655,回头客（112）干净卫生（17）海鲜棒（9）上菜慢（90）下午茶（42）请客（26）不推荐（18）家庭聚餐（11）朋友聚餐（7）深夜食堂（3）,0.653731343,0.026865672,0.050746269,0,0.268656716,0
粤菜,33588266,第六季华椰子鸡·点心·茶市,大北路150号城市便捷酒店一楼(番禺宾馆旁、7天酒店旁),323,5.777652323,4,8,8.3,8,181,56.04,1,番禺区,市桥,1,117,0,0,1,0,0,1,65,764,6.638567789,味道赞（56）回头客（25）肉类好（18）菜品不错（18）干净卫生（11）点心好（4）上菜快（3）高大上（3）下午茶（9）朋友聚餐（3）,0.246666667,0.64,0.093333333,0,0.02,0
粤菜,27500231,開飯餐厅(南丰汇店),新港东路618号南丰汇3层(电影院旁),686,6.530877628,3.5,7.4,8.3,6.7,186,27.11,0,海珠区,琶洲,0,461,1,1,0,0,0,0,92,796,6.679599186,回头客（28）干净卫生（21）上菜慢（39）下午茶（11）不推荐（11）请客（5）文艺清新（4）工作餐（4）朋友聚餐（3）公司聚餐（3）,0.503875969,0,0.19379845,0,0.302325581,0
粤菜,76879609,尖饺(花城汇店),冼村街道花城广场珠江东路30号东花城汇南区B1层B15,673,6.51174533,3.5,7.3,7.2,7.1,144,21.4,0,天河区,珠江新城,1,490,0,0,1,0,0,1,30,379,5.937536205,味道赞（117）干净卫生（28）回头客（23）上菜快（23）饮品赞（8）牛肉赞（5）下午茶（59）不推荐（9）现做现卖（6）朋友聚餐（3）,0.355871886,0.462633452,0.099644128,0,0.081850534,0
粤菜,92926600,享竹苑农庄饭堂●龙门胡须鸡(北京路店),文明路文明门10号(市一宫对面),60,4.094344562,4,8.6,7.2,8.3,27,45,1,越秀区,北京路,1,50,0,0,0,0,0,0,49,138,4.927253685,味道赞（13）服务热情（11）干净卫生（8）肉类好（8）性价比高（7）回头客（5）菜品不错（5）分量足（4）环境一般（7）,0.073529412,0.382352941,0.220588235,0,0.161764706,0.161764706
粤菜,2497144,老廣食堂(区庄店),先烈中路73号之一(新大新百货公司正后门),927,6.831953566,3.5,7.8,7.3,7.3,310,34.52,0,越秀区,区庄/动物园,0,81,15,1,0,0,0,0,48,2784,7.931644021,回头客（40）海鲜棒（16）牛肉赞（11）干净卫生（9）有萌宠（3）下午茶（22）上菜慢（20）不推荐（8）工作餐（3）家庭聚餐（3）,0.562962963,0.2,0.088888889,0,0.148148148,0
粤菜,521159,盆满钵满,广园中路与云山南路交叉口西北角(白云山云台花园西侧),4168,8.335191583,3.5,7.6,8.1,6.7,1713,41.71,0,白云区,广园新村,0,651,40,1,0,0,0,0,73,2866,7.960672608,回头客（198）干净卫生（41）有萌宠（10）上菜慢（164）下午茶（45）不推荐（23）请客（15）家庭聚餐（9）朋友聚餐（6）现做现卖（4）,0.582524272,0,0.099029126,0,0.318446602,0
粤菜,21043617,聚三宝 全天茶市 猪肚鸡 椰子鸡(鹭江店),新港西路中电数码城2楼(地铁鹭江站A1出口),2925,7.98104976,4,7.8,7.7,7.5,1703,58.22,1,海珠区,客村/赤岗,1,867,9,1,1,0,1,0,57,1116,7.017506143,回头客（139）干净卫生（41）上菜快（40）海鲜棒（22）有表演（3）分量少（73）下午茶（50）朋友聚餐（36）不推荐（15）家庭聚餐（11）,0.58372093,0.051162791,0.102325581,0,0.093023256,0.169767442
粤菜,3596929,1号唐厨(赛马场店),黄埔大道西668号赛马场汽车城内马会酒店大堂(跑马地花园对面),1154,7.050989447,3.5,7.7,8.1,7.1,494,42.84,0,天河区,兴盛路/跑马场,1,239,21,1,0,0,0,0,129,2907,7.974876901,回头客（65）干净卫生（13）海鲜棒（13）请客（34）上菜慢（33）下午茶（28）不推荐（14）朋友聚餐（4）公司聚餐（4）家庭聚餐（4）,0.721698113,0.061320755,0.061320755,0,0.155660377,0
粤菜,58763866,乐陶陶大酒楼,宝岗大道中268号中新大厦三楼(宝丽金酒楼斜对面),297,5.693732139,3.5,7.9,7.2,7.4,159,53.54,1,海珠区,江南西,1,133,0,0,1,0,0,0,37,1112,7.013915475,味道赞（69）价格实惠（30）回头客（20）点心好（19）菜品不错（15）饮品赞（12）上菜快（11）干净卫生（7）分量足（6）下午茶（62）,0.326693227,0.458167331,0.027888446,0,0.043824701,0.143426295
粤菜,520427,悦港酒楼,林和东路121号红摩坊商城2楼(近中怡城市花园),815,6.703188113,4,7.7,7.7,7.4,191,37.82,0,天河区,天河北,1,89,97,1,1,0,0,1,90,2077,7.638679824,回头客（44）干净卫生（15）下午茶（33）请客（32）上菜慢（19）公司聚餐（12）家庭聚餐（8）朋友聚餐（7）不推荐（6）工作餐（3）,0.810055866,0,0.083798883,0,0.106145251,0
粤菜,2871961,广州酒家(花都新华店),新华街公益路47号金宏利大厦2楼(近人民公园),431,6.06610809,4,8,8.3,7.6,204,47.66,1,花都区,花都广场/区政府,0,72,12,1,1,0,0,0,82,2887,7.96797318,回头客（21）菜品不错（21）上菜快（13）点心好（12）高大上（10）干净卫生（4）分量少（12）下午茶（11）请客（6）不推荐（4）,0.368421053,0.289473684,0.122807018,0,0.114035088,0.105263158
粤菜,8869410,顺得仁毋米粥(白云万达店),云城西路730号(近万达广场),1272,7.148345744,3.5,7.5,7.6,7.2,577,45.36,1,白云区,万达广场,0,237,8,1,0,0,0,0,95,1763,7.474772182,回头客（54）干净卫生（22）海鲜棒（17）有萌宠（4）上菜慢（21）朋友聚餐（10）不推荐（8）请客（7）公司聚餐（5）下午茶（3）,0.57615894,0.112582781,0.17218543,0,0.139072848,0
粤菜,77500449,儒哥小馆(高德置地春广场店),高德置地广场春308铺,285,5.65248918,3.5,7.5,7.8,7,148,51.93,1,天河区,珠江新城,1,199,0,0,1,0,0,1,94,257,5.549076085,肉类好（31）菜品不错（17）回头客（13）上菜快（11）干净卫生（5）海鲜棒（5）分量少（11）不推荐（8）朋友聚餐（4）公司聚餐（3）,0.259259259,0.490740741,0.046296296,0,0.101851852,0.101851852
粤菜,92836875,大岗仙庙烧鸡(宝岗直营店),宝岗大道1377号,105,4.65396035,3.5,7.9,7.1,7.1,36,34.29,0,海珠区,海珠区,0,66,0,0,1,0,0,1,40,136,4.912654886,味道赞（37）肉类好（14）性价比高（13）分量足（9）菜品不错（8）上菜快（6）回头客（4）干净卫生（3）煲仔饭（29）现做现卖（3）,0.055555556,0.468253968,0.023809524,0.23015873,0.047619048,0.174603175
粤菜,83572272,云凯酒店凯云轩中餐厅,同和路187号云凯酒店2楼,41,3.713572067,4,8.2,8.4,8,24,58.54,1,白云区,同和/京溪,1,25,0,0,0,0,0,0,80,470,6.152732695,味道赞（7）菜品不错（6）服务热情（5）回头客（3）肉类好（3）点心好（3）早餐（3）午餐（3）,0.272727273,0.575757576,0,0,0.151515152,0
粤菜,21714867,欣荣酒家,芳村大道东94号,321,5.771441123,4,8.2,6.6,6.9,71,23.91,0,荔湾区,芳村,0,160,16,1,0,0,0,0,60,2910,7.97590836,菜品不错（41）肉类好（21）回头客（16）上菜快（9）干净卫生（4）海鲜棒（4）高大上（3）主食赞（3）家庭聚餐（5）不推荐（5）,0.234234234,0.621621622,0.063063063,0,0.081081081,0
粤菜,66579691,温祈福酒家(富力海珠城广场店),江南西路1号富力海珠城广场A区6层,620,6.429719478,3.5,7.6,8.2,6.9,178,28.71,0,海珠区,江南西,1,383,4,1,0,1,0,1,98,521,6.255750042,高大上（25）回头客（24）干净卫生（22）海鲜棒（11）下午茶（16）上菜慢（10）家庭聚餐（8）不推荐（8）请客（6）朋友聚餐（3）,0.488721805,0.082706767,0.353383459,0,0.07518797,0
粤菜,37773288,广东道至正餐厅(白云店),白云大道北43号(伯爵大酒店旁),1192,7.083387848,3.5,7.7,8,6.9,513,43.04,0,白云区,白云大道,0,333,4,1,1,0,0,0,73,757,6.629363253,回头客（59）干净卫生（20）海鲜棒（6）有萌宠（3）下午茶（37）上菜慢（37）家庭聚餐（9）不推荐（9）请客（5）朋友聚餐（3）,0.64893617,0.031914894,0.122340426,0,0.196808511,0
粤菜,57726918,渔民新村(长堤店),沿江西路143号荟景湾大厦三楼四楼,1829,7.511524648,3.5,7.5,8.4,6.8,706,38.6,0,越秀区,沿江路/二沙岛,0,587,3,1,0,0,0,1,91,669,6.50578406,回头客（57）干净卫生（39）有萌宠（3）下午茶（82）上菜慢（44）不推荐（17）请客（9）家庭聚餐（7）深夜食堂（5）朋友聚餐（3）,0.676691729,0,0.157894737,0,0.165413534,0
粤菜,521176,友联菜馆(杉木栏路店),杉木栏路163号(十八甫与梯云东路交叉口),579,6.361302478,3.5,7.6,6.3,6.8,101,24.11,0,荔湾区,上下九,0,186,57,1,1,0,0,1,51,2553,7.845024417,肉类好（46）回头客（18）上菜快（13）海鲜棒（10）干净卫生（7）不推荐（8）家庭聚餐（5）交通不便（4）弄堂小店（3）深夜食堂（3）,0.290598291,0.478632479,0.085470085,0,0.145299145,0
粤菜,4504522,喜爱轩酒楼(国际大厦店),环市东路339号广东国际大厦裙楼4楼(近广东电视台),1400,7.244227516,3.5,7.8,7.9,7,519,37.07,0,越秀区,小北/淘金,0,394,11,1,0,0,0,0,82,2493,7.821242084,回头客（65）干净卫生（14）有萌宠（4）下午茶（200）上菜慢（30）家庭聚餐（13）朋友聚餐（9）请客（9）深夜食堂（3）现做现卖（3）,0.862857143,0,0.051428571,0,0.085714286,0
粤菜,95083932,维客会客家菜(百脑汇店),天河路592-598号百脑汇6楼6Z06,40,3.688879454,4,7.5,7.8,8.1,14,35,0,天河区,石牌/龙口,1,29,0,0,1,0,0,0,54,53,3.970291914,味道赞（16）服务热情（12）菜品不错（10）主食赞（3）价格实惠（3）分量少（5）,0,0.591836735,0,0,0.244897959,0.163265306
粤菜,76664598,悦鑫好客家(东方文德广场店),文德北路68号东方文德广场1层,106,4.663439094,3.5,7.6,8,7.7,24,22.64,0,越秀区,北京路,1,83,0,0,0,0,0,1,59,201,5.303304908,服务热情（22）味道赞（21）回头客（10）上菜快（6）干净卫生（3）高大上（3）主食赞（3）分量少（8）菜品一般（8）复古（5）,0.112359551,0.359550562,0.123595506,0,0.314606742,0.08988764
